,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
1819,14,5,2012,0.029743,0.046714,0.056995,0.076386,0.126326,0.146972,0.18738,0.224169,4.474125,1.421662,1.45054,1.542133,1.434632,1.661548,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-14
1820,15,5,2012,0.008265,0.014928,0.016878,0.01907,0.031868,0.032498,0.042328,0.052582,4.05714,1.074803,1.057702,1.317502,1.16055,1.879916,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-15
1821,16,5,2012,0.020174,0.03067,0.035101,0.042284,0.064532,0.07158,0.090235,0.108223,3.831416,1.0885,1.236328,1.246163,1.100493,1.6022,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-16
1822,17,5,2012,0.009548,0.017472,0.020397,0.025379,0.04114,0.045018,0.058007,0.068873,3.522804,1.22457,1.270481,1.375607,1.271894,1.675761,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-17
1823,18,5,2012,0.018516,0.028053,0.032575,0.037231,0.056909,0.061082,0.078962,0.10137,3.281935,0.996182,1.213413,1.205824,1.028955,2.040878,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-18
1824,19,5,2012,0.019144,0.029966,0.035452,0.043082,0.06865,0.076373,0.098897,0.125653,3.378554,1.186574,1.352746,1.371417,1.203877,1.958896,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-19
1825,20,5,2012,0.01881,0.029669,0.035127,0.042762,0.068336,0.075725,0.100958,0.129232,3.915357,1.181806,1.444695,1.369615,1.204444,2.11459,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,8,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-20
1826,22,5,2012,0.013799,0.021559,0.024529,0.028743,0.044908000000000003,0.048504,0.0623,0.074664,4.029613,1.066231,1.210404,1.260983,1.097543,1.698183,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-22
1827,23,5,2012,0.017121,0.026415,0.029933,0.034381,0.053956,0.058403,0.076379,0.09656,4.00861,1.04942,1.283882,1.275136,1.07068,1.972569,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-23
1828,25,5,2012,0.011644,0.020042,0.023879,0.027927,0.046611,0.04925,0.06763,0.090094,4.041346,1.166718,1.382735,1.394343,1.229135,2.372891,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-25
1829,26,5,2012,0.029732,0.041201,0.046926,0.054998,0.082781,0.092665,0.118074,0.147861,3.804599,1.087977,1.324807,1.275866,1.081727,1.846645,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-26
1830,27,5,2012,0.02308,0.033764,0.039804,0.049849,0.081648,0.094352,0.124656,0.156469,4.115201,1.306132,1.557639,1.503506,1.29705,1.991574,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-27
1831,28,5,2012,0.021757,0.032222,0.038104,0.046781,0.073864,0.083679,0.107629,0.134463,3.989879,1.197979,1.397783,1.377438,1.19861,1.880386,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,30,30,31,0,0,0,0,0,0,0,31,31,31,31,30,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-28
1832,29,5,2012,0.018887,0.02902,0.033217,0.039561,0.061036,0.067303,0.086945,0.108537,3.688436,1.090247,1.296125,1.276976,1.107523,1.896167,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-29
1833,30,5,2012,0.018991,0.029408,0.034048,0.040248,0.062936,0.06949,0.091733,0.117975,3.501264,1.102229,1.391206,1.303045,1.113297,2.074965,27,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-05-30
1834,1,6,2012,0.020866,0.031663,0.036681,0.044344,0.070708,0.079413,0.105174,0.132761,3.692777,1.184392,1.466686,1.385799,1.18885,2.026,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-01
1835,2,6,2012,0.029479,0.04209,0.047817,0.057134,0.086027,0.096881,0.124094,0.152643,3.296493,1.074527,1.353476,1.250122,1.06496,1.796376,37,37,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,37,37,0,0,0,0,0,0,0,37,37,37,37,37,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-02
1836,3,6,2012,0.020858,0.031745,0.03668,0.044814,0.071157,0.080567,0.106002,0.132529,3.301801,1.204006,1.471623,1.391818,1.20322,1.947802,46,46,46,0,0,46,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-03
1837,4,6,2012,0.030954,0.049342,0.059313,0.080548,0.138142,0.166298,0.216628,0.267766,4.224749,1.538885,1.653153,1.697483,1.523986,1.870875,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-04
1838,9,6,2012,0.017067,0.028519,0.032574,0.041176,0.067266,0.077011,0.097582,0.120796,3.414514,1.30617,1.372642,1.480816,1.310727,1.765327,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-09
1839,10,6,2012,0.020696,0.031722,0.036116,0.044403,0.069995,0.079087,0.102439,0.126547,3.551617,1.195143,1.403208,1.369512,1.200537,1.8632,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-10
1840,11,6,2012,0.023082,0.035247,0.041127,0.052197,0.084219,0.097138,0.127077,0.157493,3.440151,1.295175,1.511091,1.462582,1.293283,1.910506,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-11
1841,12,6,2012,0.02819,0.040364,0.045932,0.054491,0.082395,0.092262,0.118044,0.14586,3.344238,1.057759,1.324201,1.240973,1.052626,1.815337,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-12
1842,13,6,2012,0.082808,0.092629,0.096231,0.10205,0.125899,0.135163,0.158312,0.183228,2.7635,0.592503,0.90689,0.741687,0.56613,1.28119,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-13
1843,15,6,2012,0.111257,0.117975,0.121263,0.129204,0.161367,0.175526,0.208258,0.244201,3.013677,0.582367,0.956239,0.737323,0.54271,1.311346,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-15
1844,16,6,2012,0.094686,0.105511,0.110851,0.123138,0.162825,0.179781,0.217194,0.256245,3.345091,0.723191,1.060751,0.879289,0.690059,1.401532,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-16
1845,17,6,2012,0.048002,0.057113,0.060881,0.065705,0.08629,0.092234,0.113472,0.13922,2.555274,0.718475,1.06405,0.883962,0.711086,1.664829,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-17
1846,18,6,2012,0.063687,0.070369,0.074388,0.083049,0.113303,0.127076,0.158124,0.187499,2.965693,0.846307,1.244476,1.024467,0.804477,1.587499,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,34,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-18
1847,19,6,2012,0.047069,0.057045,0.062074,0.07105,0.101093,0.113256,0.142863,0.173654,3.432857,0.934784,1.284392,1.115105,0.908201,1.684259,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-19
1848,20,6,2012,0.023578,0.038893,0.045899,0.061253,0.102227,0.120583,0.154438,0.187852,3.940324,1.453328,1.51828,1.59554,1.451375,1.741456,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-20
1849,21,6,2012,0.021351,0.034165,0.039358,0.048543,0.079126,0.089993,0.117204,0.147443,4.174262,1.263388,1.451953,1.464837,1.264837,1.944035,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-21
1850,23,6,2012,0.009186,0.017636,0.019612,0.02282,0.037168,0.040083,0.053357,0.068673,2.639959,1.123969,1.33526,1.357459,1.159278,2.120032,34,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-23
1851,24,6,2012,0.01641,0.027365,0.030998,0.037637,0.060356,0.067815,0.089011,0.111827,3.06388,1.19778,1.429392,1.39737,1.204567,1.972283,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-24
1852,25,6,2012,0.018959,0.030023,0.03417,0.041742,0.067541,0.076873,0.101736,0.128249,3.131771,1.240522,1.511716,1.446755,1.235841,2.000646,41,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-25
1853,26,6,2012,0.026228,0.03836,0.042677,0.050382,0.075986,0.085179,0.108894,0.134774,2.969774,1.055866,1.326963,1.243166,1.045735,1.800091,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-26
1854,27,6,2012,0.026055,0.038725,0.043506,0.051852,0.077583,0.086632,0.110516,0.136592,2.603388,1.047656,1.304727,1.211497,1.046438,1.78795,37,37,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,37,37,0,0,0,0,0,0,0,37,37,37,37,37,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-27
1855,28,6,2012,0.023802,0.034809,0.03871,0.044996,0.067531,0.074832,0.096283,0.120862,2.379172,0.992399,1.298525,1.185757,0.991332,1.903849,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-28
1856,29,6,2012,0.021883,0.035144,0.04121,0.053399,0.085319,0.09786,0.122778,0.145677,1.889723,1.298312,1.345494,1.426225,1.308717,1.57319,47,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-29
1857,30,6,2012,0.02091,0.031804,0.03487,0.039752,0.058235,0.062928,0.078849,0.098897,2.383384,0.918058,1.119737,1.09895,0.930154,1.768215,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-06-30
1858,1,7,2012,0.015667,0.025006,0.027972,0.032032,0.047764,0.050857,0.066456,0.084298,2.462634,0.92467,1.215653,1.097602,0.95998,1.973586,49,49,49,0,0,49,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-01
1859,2,7,2012,0.02255,0.032457,0.035515,0.039882,0.056975,0.061588,0.078784,0.097547,2.225447,0.864699,1.211896,1.048254,0.869488,1.82358,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-02
1860,3,7,2012,0.025315,0.035695,0.038687,0.042939,0.060515,0.064485,0.08186,0.102536,2.171218,0.787869,1.113873,0.961312,0.804901,1.847193,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-03
1861,4,7,2012,0.026507,0.037428,0.040638,0.045112,0.062234,0.066023,0.081935,0.10166,1.950963,0.757539,1.018214,0.912318,0.773104,1.697116,34,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-04
1862,5,7,2012,0.025977,0.037345,0.041022,0.047104,0.068194,0.074334,0.094285,0.116651,2.709328,0.915942,1.198101,1.08589,0.921668,1.775839,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-05
1863,6,7,2012,0.040041,0.052948,0.05686,0.063462,0.087505,0.094253,0.117376,0.144851,2.840799,0.78055,1.082974,0.94033,0.781753,1.688224,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-06
1864,8,7,2012,0.017155,0.028282,0.030826,0.037761,0.059249,0.065623,0.081696,0.100753,2.991393,1.158644,1.184594,1.317538,1.181477,1.678175,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-08
1865,9,7,2012,0.020471,0.031705,0.034262,0.038459,0.057345,0.060814,0.076225,0.099024,2.963962,0.913953,1.052452,1.113943,0.942367,1.901995,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-09
1866,10,7,2012,0.039798,0.054051,0.058789,0.067182,0.094615,0.103833,0.128545,0.157066,2.766744,0.869502,1.130241,1.030102,0.861901,1.626523,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-10
1867,11,7,2012,0.044803,0.060974,0.067233,0.080137,0.114776,0.128533,0.157923,0.187834,2.956361,0.974332,1.174814,1.107788,0.964078,1.48404,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-11
1868,13,7,2012,0.034743,0.052579,0.059992,0.078409,0.125526,0.145994,0.183767,0.225206,3.03225,1.353747,1.407613,1.475475,1.356513,1.705588,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-13
1869,14,7,2012,0.023606,0.037454,0.043633,0.057585,0.095167,0.111284,0.144769,0.178069,2.499371,1.401782,1.544558,1.544965,1.402669,1.84383,43,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-14
1870,15,7,2012,0.01281,0.022804,0.026301,0.032659,0.052351,0.057603,0.075646,0.095554,2.040693,1.202407,1.362415,1.3503,1.241311,1.965764,43,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-15
1871,16,7,2012,0.01968,0.032835,0.037403,0.047336,0.07407,0.08399,0.10555,0.130103,2.029002,1.219935,1.294725,1.353762,1.231676,1.716376,59,59,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59,59,59,0,0,0,0,0,0,0,59,59,59,59,59,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-16
1872,17,7,2012,0.026831,0.045641,0.055994,0.077516,0.128603,0.153243,0.190028,0.225751,2.705752,1.495937,1.432168,1.595439,1.496908,1.520928,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-17
1873,18,7,2012,0.006023,0.015558,0.017482,0.020914,0.033063,0.034526,0.043469,0.057472,1.019533,1.073195,1.023881,1.217831,1.151201,1.972343,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-18
1874,19,7,2012,0.010266,0.020807,0.023105,0.02707,0.040972,0.043467,0.05517,0.071378,1.099303,0.993074,1.109736,1.146437,1.040303,1.932117,41,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-19
1875,20,7,2012,0.028491,0.043126,0.047611,0.056163,0.081443,0.089975,0.112534,0.139076,1.566475,0.981611,1.187348,1.128542,0.985371,1.715789,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-20
1876,21,7,2012,0.037491,0.054536,0.061469,0.076319,0.114722,0.130142,0.162255,0.194602,2.454998,1.100185,1.263203,1.22404,1.100141,1.590537,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-21
1877,22,7,2012,0.040072,0.061955,0.072536,0.096721,0.155482,0.182225,0.232954,0.282108,3.303395,1.367296,1.482321,1.479907,1.36701,1.71935,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-22
1878,23,7,2012,0.038632,0.057058,0.064198,0.079135,0.119997,0.135517,0.172921,0.213257,3.224254,1.129128,1.346894,1.269249,1.129904,1.779378,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-23
1879,24,7,2012,0.050224,0.068326,0.075784,0.09094,0.133934,0.151583,0.190182,0.231216,3.191062,1.046889,1.290748,1.201875,1.030641,1.653452,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-24
1880,25,7,2012,0.053233,0.07346,0.082182,0.101638,0.151688,0.173792,0.217991,0.262643,2.862608,1.121806,1.333977,1.25729,1.106706,1.622228,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-25
1881,26,7,2012,0.042709,0.059694,0.066502,0.080028,0.117686,0.132199,0.166746,0.203369,2.404169,1.036459,1.281268,1.180257,1.029597,1.68847,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-26
1882,27,7,2012,0.044408,0.062154,0.069048,0.083354,0.121758,0.136835,0.17127,0.208258,2.271855,1.031877,1.25742,1.167334,1.025133,1.647419,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-27
1883,28,7,2012,0.034643,0.049656,0.055649,0.066463,0.097537,0.108467,0.137347,0.170305,1.77871,1.012524,1.265594,1.156955,1.013904,1.777409,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-28
1884,29,7,2012,0.028902,0.043452,0.048925,0.059269,0.088592,0.098977,0.126661,0.158432,1.674793,1.070166,1.316654,1.213217,1.073714,1.838362,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-29
1885,30,7,2012,0.02802,0.047677,0.057145,0.078148,0.127882,0.150249,0.189296,0.229373,2.22166,1.421191,1.428385,1.515806,1.430369,1.650519,43,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-30
1886,31,7,2012,0.048062,0.068165,0.076701,0.095285,0.141634,0.161321,0.199088,0.239811,2.141825,1.111881,1.251958,1.233761,1.104623,1.557434,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-07-31
1887,1,8,2012,0.040841,0.057095,0.062728,0.073383,0.10435,0.115283,0.142945,0.174443,1.823939,0.92072,1.157027,1.061367,0.917928,1.629077,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2012-08-01
